"","species","species.code","route","stop","date","year","occ.hist","julday","time.m","cloud.cover","wind","noise","snow.cover","precip","temp","lat","long"
"6593","Great Horned Owl","GHOW","14-3-B",8,"2004-03-20","2004","0000000000000000",80,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"6594","Northern Saw-whet Owl","NSWO","14-3-B",8,"2004-03-20","2004","0000000000000000",80,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"6595","Barred Owl","BARR","14-3-B",9,"2004-03-20","2004","0000000000000010",80,185,28.7106598984772,0,1,1,0,-9,NA,NA
"6596","Great Horned Owl","GHOW","14-3-B",9,"2004-03-20","2004","0000000000000000",80,185,28.7106598984772,0,1,1,0,-9,NA,NA
"6597","Northern Saw-whet Owl","NSWO","14-3-B",9,"2004-03-20","2004","0000000000000000",80,185,28.7106598984772,0,1,1,0,-9,NA,NA
"6598","Barred Owl","BARR","14-3-B",10,"2004-03-20","2004","0000000000000000",80,206,28.7106598984772,0,1.36185383244207,1,0,-7,NA,NA
"6599","Great Horned Owl","GHOW","14-3-B",10,"2004-03-20","2004","0000100000000000",80,206,28.7106598984772,0,1.36185383244207,1,0,-7,NA,NA
"6600","Northern Saw-whet Owl","NSWO","14-3-B",10,"2004-03-20","2004","0000000000000000",80,206,28.7106598984772,0,1.36185383244207,1,0,-7,NA,NA
"14221","Barred Owl","BARR","33-3-A",1,"2004-03-24","2004","0000000000000000",84,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14222","Great Horned Owl","GHOW","33-3-A",1,"2004-03-24","2004","0000000000000000",84,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14223","Northern Saw-whet Owl","NSWO","33-3-A",1,"2004-03-24","2004","0000000000000000",84,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14224","Barred Owl","BARR","33-3-A",2,"2004-03-24","2004","0000000000000000",84,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14225","Great Horned Owl","GHOW","33-3-A",2,"2004-03-24","2004","0000000000000000",84,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14226","Northern Saw-whet Owl","NSWO","33-3-A",2,"2004-03-24","2004","0000000000000000",84,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14227","Barred Owl","BARR","33-3-A",3,"2004-03-24","2004","0101000000000000",84,45,25,1,1,2,0,-3,NA,NA
"14228","Great Horned Owl","GHOW","33-3-A",3,"2004-03-24","2004","0000000000000000",84,45,25,1,1,2,0,-3,NA,NA
"14229","Northern Saw-whet Owl","NSWO","33-3-A",3,"2004-03-24","2004","0000000000000000",84,45,25,1,1,2,0,-3,NA,NA
"14230","Barred Owl","BARR","33-3-A",4,"2004-03-24","2004","0000000001000000",84,70,0,0,1,2,0,-3,NA,NA
"14231","Great Horned Owl","GHOW","33-3-A",4,"2004-03-24","2004","0000000000000000",84,70,0,0,1,2,0,-3,NA,NA
"14232","Northern Saw-whet Owl","NSWO","33-3-A",4,"2004-03-24","2004","0000000000000000",84,70,0,0,1,2,0,-3,NA,NA
"14233","Barred Owl","BARR","33-3-A",5,"2004-03-24","2004","0000000000000000",84,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14234","Great Horned Owl","GHOW","33-3-A",5,"2004-03-24","2004","0000000000000000",84,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14235","Northern Saw-whet Owl","NSWO","33-3-A",5,"2004-03-24","2004","0000000000000000",84,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14236","Barred Owl","BARR","33-3-A",6,"2004-03-24","2004","0010000000000000",84,120,0,0,2,2,0,-6,NA,NA
"14237","Great Horned Owl","GHOW","33-3-A",6,"2004-03-24","2004","0000000000000000",84,120,0,0,2,2,0,-6,NA,NA
"14238","Northern Saw-whet Owl","NSWO","33-3-A",6,"2004-03-24","2004","0000000000000000",84,120,0,0,2,2,0,-6,NA,NA
"14239","Barred Owl","BARR","33-3-A",7,"2004-03-24","2004","0000000000000000",84,142,0,0,1,2,0,-6,NA,NA
"14240","Great Horned Owl","GHOW","33-3-A",7,"2004-03-24","2004","0000000000010001",84,142,0,0,1,2,0,-6,NA,NA
"14241","Northern Saw-whet Owl","NSWO","33-3-A",7,"2004-03-24","2004","0000000000000000",84,142,0,0,1,2,0,-6,NA,NA
"14242","Barred Owl","BARR","33-3-A",8,"2004-03-24","2004","0000000000000000",84,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14243","Great Horned Owl","GHOW","33-3-A",8,"2004-03-24","2004","0000000000000000",84,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14244","Northern Saw-whet Owl","NSWO","33-3-A",8,"2004-03-24","2004","0000000000000000",84,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14245","Barred Owl","BARR","33-3-A",9,"2004-03-24","2004","0000000000000000",84,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14246","Great Horned Owl","GHOW","33-3-A",9,"2004-03-24","2004","0000000000000000",84,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14247","Northern Saw-whet Owl","NSWO","33-3-A",9,"2004-03-24","2004","0000000000000000",84,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14248","Barred Owl","BARR","33-3-A",10,"2004-03-24","2004","0100000011110000",84,220,0,2,2,2,0,-3,NA,NA
"14249","Great Horned Owl","GHOW","33-3-A",10,"2004-03-24","2004","0000000000000000",84,220,0,2,2,2,0,-3,NA,NA
"14250","Northern Saw-whet Owl","NSWO","33-3-A",10,"2004-03-24","2004","0000000000000000",84,220,0,2,2,2,0,-3,NA,NA
"4141","Barred Owl","BARR","12-2-A",1,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4142","Great Horned Owl","GHOW","12-2-A",1,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4143","Northern Saw-whet Owl","NSWO","12-2-A",1,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4144","Barred Owl","BARR","12-2-A",2,"2004-03-25","2004","0000000000000000",85,21,0,0,1,2,0,0,NA,NA
"4145","Great Horned Owl","GHOW","12-2-A",2,"2004-03-25","2004","0000000000000000",85,21,0,0,1,2,0,0,NA,NA
"4146","Northern Saw-whet Owl","NSWO","12-2-A",2,"2004-03-25","2004","1110000011110010",85,21,0,0,1,2,0,0,NA,NA
"4147","Barred Owl","BARR","12-2-A",3,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4148","Great Horned Owl","GHOW","12-2-A",3,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4149","Northern Saw-whet Owl","NSWO","12-2-A",3,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4150","Barred Owl","BARR","12-2-A",4,"2004-03-25","2004","0000000000000000",85,59,0,0,1,2,0,0,NA,NA
"4151","Great Horned Owl","GHOW","12-2-A",4,"2004-03-25","2004","0000000001000000",85,59,0,0,1,2,0,0,NA,NA
"4152","Northern Saw-whet Owl","NSWO","12-2-A",4,"2004-03-25","2004","0000000000001000",85,59,0,0,1,2,0,0,NA,NA
"4153","Barred Owl","BARR","12-2-A",5,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4154","Great Horned Owl","GHOW","12-2-A",5,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4155","Northern Saw-whet Owl","NSWO","12-2-A",5,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4156","Barred Owl","BARR","12-2-A",6,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4157","Great Horned Owl","GHOW","12-2-A",6,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4158","Northern Saw-whet Owl","NSWO","12-2-A",6,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4159","Barred Owl","BARR","12-2-A",7,"2004-03-25","2004","0100000011111010",85,141,60,0,1,2,0,0,NA,NA
"4160","Great Horned Owl","GHOW","12-2-A",7,"2004-03-25","2004","0000000000000000",85,141,60,0,1,2,0,0,NA,NA
"4161","Northern Saw-whet Owl","NSWO","12-2-A",7,"2004-03-25","2004","0000000000000000",85,141,60,0,1,2,0,0,NA,NA
"4162","Barred Owl","BARR","12-2-A",8,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4163","Great Horned Owl","GHOW","12-2-A",8,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4164","Northern Saw-whet Owl","NSWO","12-2-A",8,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4165","Barred Owl","BARR","12-2-A",9,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4166","Great Horned Owl","GHOW","12-2-A",9,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4167","Northern Saw-whet Owl","NSWO","12-2-A",9,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"4168","Barred Owl","BARR","12-2-A",10,"2004-03-25","2004","0000000000000001",85,193,60,0,1,2,0,0,NA,NA
"4169","Great Horned Owl","GHOW","12-2-A",10,"2004-03-25","2004","0000000000000000",85,193,60,0,1,2,0,0,NA,NA
"4170","Northern Saw-whet Owl","NSWO","12-2-A",10,"2004-03-25","2004","0000000000000000",85,193,60,0,1,2,0,0,NA,NA
"14101","Barred Owl","BARR","33-1-A",1,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14102","Great Horned Owl","GHOW","33-1-A",1,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14103","Northern Saw-whet Owl","NSWO","33-1-A",1,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14104","Barred Owl","BARR","33-1-A",2,"2004-03-25","2004","0000000010000000",85,25,100,1,1,3,0,0,NA,NA
"14105","Great Horned Owl","GHOW","33-1-A",2,"2004-03-25","2004","0000000000000000",85,25,100,1,1,3,0,0,NA,NA
"14106","Northern Saw-whet Owl","NSWO","33-1-A",2,"2004-03-25","2004","0000000000000000",85,25,100,1,1,3,0,0,NA,NA
"14107","Barred Owl","BARR","33-1-A",3,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14108","Great Horned Owl","GHOW","33-1-A",3,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14109","Northern Saw-whet Owl","NSWO","33-1-A",3,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14110","Barred Owl","BARR","33-1-A",4,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14111","Great Horned Owl","GHOW","33-1-A",4,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14112","Northern Saw-whet Owl","NSWO","33-1-A",4,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14113","Barred Owl","BARR","33-1-A",5,"2004-03-25","2004","0000000011110000",85,84,100,2,1,3,0,0,NA,NA
"14114","Great Horned Owl","GHOW","33-1-A",5,"2004-03-25","2004","0000000001000000",85,84,100,2,1,3,0,0,NA,NA
"14115","Northern Saw-whet Owl","NSWO","33-1-A",5,"2004-03-25","2004","0000010111111011",85,84,100,2,1,3,0,0,NA,NA
"14116","Barred Owl","BARR","33-1-A",6,"2004-03-25","2004","0100010011010000",85,110,75,2,1,3,0,0,NA,NA
"14117","Great Horned Owl","GHOW","33-1-A",6,"2004-03-25","2004","0000000001000000",85,110,75,2,1,3,0,0,NA,NA
"14118","Northern Saw-whet Owl","NSWO","33-1-A",6,"2004-03-25","2004","0000000000000000",85,110,75,2,1,3,0,0,NA,NA
"14119","Barred Owl","BARR","33-1-A",7,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14120","Great Horned Owl","GHOW","33-1-A",7,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14121","Northern Saw-whet Owl","NSWO","33-1-A",7,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14122","Barred Owl","BARR","33-1-A",8,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14123","Great Horned Owl","GHOW","33-1-A",8,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14124","Northern Saw-whet Owl","NSWO","33-1-A",8,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14125","Barred Owl","BARR","33-1-A",9,"2004-03-25","2004","0000000000000000",85,171,100,1,1,3,0,-1,NA,NA
"14126","Great Horned Owl","GHOW","33-1-A",9,"2004-03-25","2004","1110110111011000",85,171,100,1,1,3,0,-1,NA,NA
"14127","Northern Saw-whet Owl","NSWO","33-1-A",9,"2004-03-25","2004","0000000000000000",85,171,100,1,1,3,0,-1,NA,NA
"14128","Barred Owl","BARR","33-1-A",10,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14129","Great Horned Owl","GHOW","33-1-A",10,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14130","Northern Saw-whet Owl","NSWO","33-1-A",10,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14881","Barred Owl","BARR","36-1-A",1,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14882","Great Horned Owl","GHOW","36-1-A",1,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14883","Northern Saw-whet Owl","NSWO","36-1-A",1,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14884","Barred Owl","BARR","36-1-A",2,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14885","Great Horned Owl","GHOW","36-1-A",2,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14886","Northern Saw-whet Owl","NSWO","36-1-A",2,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"14887","Barred Owl","BARR","36-1-A",3,"2004-03-25","2004","0000000000000000",85,41,0,0,1,2,0,0.26833855799373,NA,NA
"14888","Great Horned Owl","GHOW","36-1-A",3,"2004-03-25","2004","0000000000000000",85,41,0,0,1,2,0,0.26833855799373,NA,NA
"14889","Northern Saw-whet Owl","NSWO","36-1-A",3,"2004-03-25","2004","1111110000000000",85,41,0,0,1,2,0,0.26833855799373,NA,NA
"14890","Barred Owl","BARR","36-1-A",4,"2004-03-25","2004","0000000000000000",85,61,0,0,1,2,0,-8,NA,NA
"14891","Great Horned Owl","GHOW","36-1-A",4,"2004-03-25","2004","0000000000000000",85,61,0,0,1,2,0,-8,NA,NA
"14892","Northern Saw-whet Owl","NSWO","36-1-A",4,"2004-03-25","2004","0110110111111111",85,61,0,0,1,2,0,-8,NA,NA
"14893","Barred Owl","BARR","36-1-A",5,"2004-03-25","2004","0000000000000000",85,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
